Event Name,Event Description,Event Image,Event Date,Event Time,Event End Date,Event End Time,Place,Street,City,State,Pincode,Event URL
Hospitality and Business Networking | Elevating Your Potential - Phoenix,"Strive welcomes you to 'Hospitality & Business Networking', an event for tenured and newcomers at The Grand! Event is 21+. Limited Tickets Strive welcomes you to 'Hospitality and Business Networking', Phoenix's hottest networking event! We are set in the perfect central location in Downtown for all to join. Are you interested in hospitality and business? Want to elevate your career? Meet Consultants, Analysts of all types, Promoters, DJs, Restaurateurs, Entrepreneurs, and more who are active in the space or are eager to get started. Pack some business cards and come with an open mind! Meet your future business partners, employers, coworkers, investors, and friends. You don't want to miss this opportunity to expand your network and create a brighter future. We will have a space for our event to check-in. The event will go from 6:00 PM - 8:00 PM(feel free to come at any point in this timeframe). Name tags will be provided. Business casual dress code. Job fair attire. We look forward to meeting you at the event! Sincerely, Strive Networking Team",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F920660043%2F2244249934723%2F1%2Foriginal.20241219-222851?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.508522727273&fp-y=0.578642384106&s=9b8b66b11d4c61f24afa880a05823318,04/29/2026,06:00 PM,04/29/2026,08:00 PM,The Grand,718 North Central Avenue,Phoenix,AZ,85004,https://www.eventbrite.com/e/hospitality-and-business-networking-elevating-your-potential-phoenix-tickets-1981591796406
Tech and Business Networking | Elevating Your Potential - Phoenix,"Strive welcomes you to 'Tech and Business Networking', an event for tenured and newcomers at The Grand! Event is 21+. Limited Tickets. Strive welcomes you to 'Tech and Business Networking', Phoenix's hottest networking event! We are set in the perfect central location in Downtown for all to join. Are you interested in tech and business? Want to elevate your career? Meet Consultants, Analysts of all types, Bankers, Software Engineers, Entrepreneurs, and more who are active in the space or are eager to get started. Pack some business cards and come with an open mind! Meet your future business partners, employers, coworkers, investors, and friends. You don't want to miss this opportunity to expand your network and create a brighter future. We will have a space for our event to check-in. The event will go from 6:00 PM - 8:00 PM(feel free to come at any point in this timeframe). Name tags will be provided. Business casual dress code. Job fair attire. We look forward to meeting you at the event! Sincerely, Strive Networking Team",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F920646613%2F2244249934723%2F1%2Foriginal.20241219-220530?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.508522727273&fp-y=0.502483443709&s=5a78c8fcdce56bdc35a7e1dd0272af0b,04/29/2026,06:00 PM,04/29/2026,08:00 PM,The Grand,718 North Central Avenue,Phoenix,AZ,85004,https://www.eventbrite.com/e/tech-and-business-networking-elevating-your-potential-phoenix-tickets-1981591777349
"CAPM Certification 4 Days Classroom Training in Phoenix, AZ","CAPM Certification 4 Days Classroom Training Key Features: • 32 hours of Interactive Classroom • 100% Money Back Guarantee • 60 Days e-Learning Access Included • PMBOK Guide 6th Edition from PMI • CAPM Mock Exams and Mock Projects • Group Activities for better reinforcement • Real world examples from various industries • Industry based case studies • Trainers’ Notes, Sample Question Paper & Case Studies • 23 Contact hours certificate • CAPM exam application assistance • 24/7 customer support About Simplykart’s CAPM® Certified Associate Project Management (CAPM) certification is the topmost professional certification for project managers offered by the Project Management Institute. CAPM training from Simplykart is a unique, power packed, blended mode, career-ready package and one of a kind in the industry. Our training focuses on all the Knowledge Areas and Process Groups provided in A Guide to the Project Management Body of Knowledge (PMBOK Guide – 6th Edition) from an examination point of view to ensure your learning and training objectives are successfully met. What are the prerequisites for the certification? To apply for the CAPM exam, candidates need to have: • Secondary degree (high school diploma, associate’s degree or the global equivalent) • 1,500 hours of project experience OR • 23 hours of project management education completed by the time you sit for the exam Certified Associate Project Management (CAPM)® Course Agenda Project Management Framework • What is a Project? • Programs, PMO, and Portfolios • Project Stakeholders • Organizational Structures • Product Life Cycle, Project Life Cycle, Project Management Life Cycle • Process Groups • Key General Management Skills Project Integration Management • What is Project Integration Management? • Some Examples of Integration Processes • Earned Value Analysis • Project Constraints • Project Assumptions • Project Charter • When should the Project Manager be Identified/Assigned? • Project Management Plan, Project Schedule, and Performance Measurement Baseline • Components of the Project Plan • Preventive Action, Corrective Action, and Defect Repair • Work Authorization System • Role of Stakeholder • Project Management Information System (PMIS) • Lessons Learned • Change Control System • Perform Integrated Change Control • Steps Followed If Customer Requests for Changes • Guiding Rule – Who Can Authorize A Change? • Configuration Management System Project Scope Management • What is Project Scope Management? • Product Scope vs. Project Scope • Processes in Project Scope Management • Plan Scope Management • Scope Management Plan • Collect Requirements • Define Scope • Product Scope Description • Product Analysis • Project Scope Statement • Decomposition • Work Breakdown Structures (WBS) • Work Packages and WBS Dictionary • Inspection • Scope Changes • Control Scope Project Time Management • What is Project Time Management? • Plan Schedule Management • Define Activities • Decomposition • Sequence Activities • Precedence Diagramming Method (PDM) • Activity on Node • Conditional Diagramming Methods • Types of Dependencies • Project Schedule Network Diagrams • Estimate Activity Resources • Outputs of Estimate Activity Resources • Estimate Activity Durations • Historical Information • Analogous Estimating (Top-Down Estimating) • Parametric Estimating • Three-Point Estimating • Develop Schedule • Constraints and Milestones • Mathematical Analysis • Schedule Compression • Simulation, Resource Leveling, and Critical Chain Method • Resource Smoothing • Project Schedule • Schedule Updates, Schedule Baseline, and New Target Schedules • PERT Estimations • Tasks in Network Diagrams • How to Calculate Critical Path for a Network Diagram • Performing Network Analysis • Crashing • Time Management Questions – Practice Project Cost Management • What is Project Cost Management? • Plan Cost Management • Cost Management Plan • Estimate Costs • Estimate Costs – Tools and Techniques • Analogous Estimating (Top Down) • Bottom-Up Estimating • Parametric Estimating • Three-Point Estimating • Activity Cost Estimates • AACE – Types of Estimates • Determine Budget • Project Schedule and Resource Calendars • Cost Baseline • Revised Cost Estimates, Budget Updates, Re-baselining • Control Costs • Control Costs – Tools and Techniques • Payback Period and Life Cycle Cost • Return on investment (ROI) • Present Value, NPV and DCF • Internal Rate of Return (IRR) • Benefit Cost Ratio (BCR) • Opportunity Cost and Sunk Cost • Depreciation • Earned Value Management • Earned Value Management Project Quality Management • What is Project Quality Management? • Quality • Quality Policy • Flowchart • Quality Management Plan • Perform Quality Assurance • Control Quality • Tools and Techniques used for Control Quality • Seven Basic Quality Tools Project Human Resource Management • What is Project Human Resource Management? • Plan Human Resource Management • Human Resource Management Plan • Acquire Project Team • Develop Project Team • Manage Project Team • Handling Conflicts • Maslow’s Hierarchy of Needs • Herzberg’s Theory of Motivators and Hygiene Factors • Conflict Intensity • Management/Leadership Styles • Types of Roles People Play in a Project • Delegation Project Communications Management • What is Project Communications Management? • Importance of Communications Management • Various Forms of Communication and Their Characteristics • Plan Communications Management • Communications Management Plan • Plan Communications Management – Tools and Techniques • Manage Communications • Control Communications Project Risk Management • What is Project Risk Management? • Plan Risk Management • Risk Management Plan • Identify Risks • Perform Qualitative Risk Analysis • Perform Quantitative Risk Analysis • Plan Risk Responses • Control Risks • Utility Function Project Procurement Management • What is Project Procurement Management • Understanding Terms and Concepts • Plan Procurement Management • Make or Buy Analysis • Contract Type Selection • Types of Contracts • Important Fixed Price Contracts • Important Cost Reimbursable Contracts • Procurement Management Plan • Conduct Procurements • Control Procurements • Close Procurements Project Stakeholder Management • Project Stakeholder Management • Identify Stakeholders • Plan Stakeholder Management • Stakeholder Management Plan • Manage Stakeholder Engagement • Control Stakeholder Engagement Professional Responsibility • Responsibility towards PMI • Responsibility to the Profession Who should apply? This course is best suited for: • Project associates and executives • Any professional aspiring to start a career in project management Why Simplykart? Simplykart's training is the best and value for time & money invested. We stand out because our customers • Get trained at the best price compared to other training providers. • Get trained by the best trainer in the industry. • Get accesses to course specific learning videos. • Get 100% Money back guarantee*. Training Fee Early Bird: Booking at least one month prior to the class start date Training Venue Venue will be confirmed to the classroom participants one week prior to the workshop start date and online participants will get the session attendance link before 4- 5 days of the training start date. Venue is finalized one week prior to the start date so that we can accommodate last minute rescheduling from the participants and we do not incur additional cost for rescheduling or cancellation. For more details please contact us at",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F459987619%2F302388572969%2F1%2Foriginal.20220503-002407?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=3c03d41c3ecdbcf1fd5b3093f9aa5709,04/21/2026,,04/24/2026,09:00 AM,"Phoenix, AZ",Regus Business Center,Phoenix,AZ,,https://www.eventbrite.com/e/capm-certification-4-days-classroom-training-in-phoenix-az-tickets-570725363927
"Lean Six Sigma Green Belt (LSSGB) Certification Training in Phoenix, AZ","Lean Six Sigma Green Belt( LSSGB ) Certification 4 Days Classroom Training Key Features • 4 days of Classroom Training • IASSC® Accredited Course Material • Mock Exams • Access to Quality Management Webinars • Industry based case studies to enhance learning • Trainers’ Feedback, Preparation techniques and Notes • 35 PDU’s Certificate • 24/7 customer support & Dedicated Learning Consultant About the Course Simplykart’s Lean Six Sigma Green Belt Training program is designed and developed by Lean Six Sigma Experts to ensure that our participants pass the IASSC® Lean Six Sigma Green Belt Certification exam in the first attempt. Our Lead Instructors will give you an introduction to the tools, techniques and methodologies that will empower you to lead Lean Six Sigma projects. Our Lead Instructor provides an in-depth knowledge of all aspects within the phases of six sigma tools, D-M-A-I-C and standard principles of Lean Management with real life applications on various industry used cases. • Define: Clearly, articulate the current state. • Measure: Establish the magnitude of the problem. • Analyze: Systematically establish the reasons for the problem. • Improve: Determine and refine your solutions. • Control: Put the right controls in to sustain the gains. Who Should Apply? Lean Six Sigma Green Belt is most helpful for employees & organizations requiring a standardized approach to problem-solving for the purpose of continuous improvement inQuality Management. This certification is most suited for:  Quality System Managers  Quality Engineers  Quality Supervisors  Quality Analyst, & Managers  Quality Auditor  Any individuals looking forward to lean & practices Lean six sigma principles Why Simplykart ? Simplykart's training is the best and value for time & money invested. We stand out because our customers- • Get trained at the best price compared to other training providers. • Get trained by the best trainer in the industry. • Get accesses to course specific learning videos. • Get 100% Money back guarantee*. Training Fee: Early Bird: Booking at least one month prior to the class start date ($1499) Instructor Led-Online: $699 Training Venue: Venue will be confirmed to the classroom participants one week prior to the workshop start date and online participants will get the session attendance link before 4- 5 days of the training start date. Venue is finalized one week prior to the start date so that we can accommodate last minute rescheduling from the participants and we do not incur additional cost for rescheduling or cancellation. For more details please contact us at info@simplykart.org or call us at +1 302-261-9363.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F605556139%2F302388572969%2F1%2Foriginal.20211130-101836?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=4cb012ec69c041533f2923c95b4b5627,04/21/2026,,04/24/2026,09:00 AM,"Phoenix, AZ",Regus Business Center,Phoenix,AZ,,https://www.eventbrite.com/e/lean-six-sigma-green-belt-lssgb-certification-training-in-phoenix-az-tickets-726018610207
"PMP Certification 4 Days Classroom Training in Phoenix, AZ","PMP Certification 4 Days Classroom Training Key Features • 32 hours of Instructor led Classroom Training • 100% Money Back Guarantee* • PMBOK® Guide 6th Edition based training • PMP® Mock Exams and Mock Projects • Group Activities for better reinforcement • Real world examples from various industries • Industry based case studies • Life time access to classroom recordings (for Online class customers only) • Top class Instructors • 35 Contact hours certificate • PMP exam application assistance • 24/7 customer support About the Course Project Management Professional (PMP®) certification is the top professional certifications for project managers offered by the Project Management Institute, USA. PMI’s latest salary survey confirms what businesses, job boards and the media have been proclaiming for the past two years: Project management is one of the hottest professions out there. Your PMI credential — specifically, the Project Management Professional (PMP)® credential — also positively impacts your salary, according to the survey responses of more than 30,000 practitioners in 29 countries. The positive impact is not exclusive to the U.S. PMP credential holders in all countries surveyed noted higher median salaries than non-credential holders — some upwards of 50 percent more. Who needs to attend? Associate project managers, project managers, IT project managers, project coordinators, project analysts, project leaders, senior project managers, team leaders, product managers, program managers, project sponsors, and project team members seeking the PMP or CAPM certification. What is this course about? PMP training from Global Technologies is a unique, power packed, career-ready package and one of a kind in the industry. Project Management Professional (PMP®) certification is the topmost professional certification for project managers offered by the Project Management Institute. What learning benefits do you get from Simplykart’s training? • Establish a common vocabulary and understanding of basic Project Management terms and concepts such as PMBOK®, project, Project management, operations, programs, stakeholders, earned value, scheduling techniques, and project managers’ responsibilities and competencies. • Describe the purpose, inputs, and outputs of the processes in each of the five Process Groups: Initiating, Planning, Executing, Monitoring & Controlling, and Closing • Define the 10 Project Management Knowledge areas & the processes in each. Define & explain the relationship of process groups, Knowledge areas, project phases, project &product life cycle • Demonstrate a clear understanding of what activities, tools, & techniques, are necessary in each phase of a project & understand the PMP® examination nuances • Understand, acknowledge & appreciate importance of risk management. Learn tools and techniques for managing the risks in projects • Overview of Critical Chain Project Management (CCPM) & discussion on concept of Buffer Management. • Help the participants to understand one, understand others, and manage the interface more efficiently & effectively. Understanding the impact of organizational structures on projects • Discussion on project manager’s professional responsibilities. • With the help of case studies, motivating the participants to use the principles of Project Management in their own Work area discussed with the help of case studies. Why Simplykart ? Global Technologies 's training is the best and value for time & money invested. We stand out because our customers • Get trained at the best price compared to other training providers. • Get trained by the best trainer in the industry. • Get accesses to course specific learning videos. • Get 100% Money back guarantee*. Training Fee: $ 1599 Standard Fee: Booking within 30 days of training but 10 days prior to the start date. Early Bird: Booking at least one month prior to the class start date Super Early Bird: Booking 3 months prior to the class start date. Training Venue: Venue will be confirmed to the classroom participants one week prior to the workshop start date and online participants will get the session attendance link before 4- 5 days of the training start date. Standard For more details please contact us at",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F478291819%2F302388572969%2F1%2Foriginal.20211123-105616?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=2ee05353942993e46b3cc7100a1a168d,04/21/2026,,04/24/2026,09:00 AM,"Phoenix, AZ",Regus Business Center,Phoenix,AZ,,https://www.eventbrite.com/e/pmp-certification-4-days-classroom-training-in-phoenix-az-tickets-600098720427
An Evening with Joe Avati,"Joe Avati finally brings his award winning show about growing up Italian to Phoenix Arizona. This is a show for all ages Nonna and the kids International Comedy Superstar Joe Avati will make you laugh uncontrollably as he takes you on a trip down memory lane remembering, for better or worse, the good old days. Growing up the son of Italian immigrants in the 70’s and 80’s in Australia and now being a modern day Italian Dad himself has given rise to an endless supply of material comparing life now versus back then. This show is G rated and one that the whole family can enjoy.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1178023596%2F302215102114%2F1%2Foriginal.20260220-135657?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=fb02694f618a2166061b4ff6e5604559,05/30/2026,08:00 PM,05/30/2026,10:30 PM,Arizona American Italian Club,7509 North 12th Street,Phoenix,AZ,85020,https://www.eventbrite.com/e/an-evening-with-joe-avati-tickets-1983589570803
One Night Stand: Phoenix Edition,"Come enjoy a night of R&B and Soul with singer, songwriter Joshua ""Showtime"" Williams. Performing his hit ""Nasty"" and many more!",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1175521171%2F2789102081581%2F1%2Foriginal.20260122-035920?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.143&fp-y=0.405&s=5085207dd5930b2a71a8095b13d75eb9,06/03/2026,06:30 PM,06/03/2026,10:00 PM,Sugarcane Lounge & Café,2535 North Central Avenue,Phoenix,AZ,85004,https://www.eventbrite.com/e/one-night-stand-phoenix-edition-tickets-1981277888499
DigiMarCon Southwest 2026 - Digital Marketing Conference & Exhibition,"DigiMarCon Southwest 2026 - Digital Marketing, Media & Advertising Conference & Exhibition - June11 - 12, 2026 - Phoenix, AZ Ready to take your digital marketing game to the next level? DigiMarCon Southwest 2026 is your opportunity to: Now in its 6th year, Expand your knowledge and sharpen your skills across today’s most critical topics, including:Artificial Intelligence & ChatGPT • Marketing Automation • Account-Based Marketing • Behavioral & Neuromarketing • Content Marketing • Conversational Marketing • CRO • Data Science & Big Data • Email Marketing • Geo-Targeting • Growth Hacking • Inbound & Outbound Marketing • Influencer Marketing • Mobile Marketing • Native & Contextual Advertising • Omnichannel Marketing • Paid Search • Personalization & Privacy • Podcast & Webinar Marketing • PR & Cause Marketing • Predictive Analytics • Programmatic Advertising • SEO • Shopper Marketing • CX • Social Commerce • Social Media Marketing • UI/UX • UGC • Video Marketing • Viral Marketing • Voice & Visual Search • Web Analytics … and much more! At Because in today’s fast-moving digital world, staying ahead means staying informed. DigiMarCon Southwest is where the brightest minds come together to shape the future of marketing—and where you’ll find the insights, inspiration, and connections to thrive. Don’t miss out on the event that keeps professionals coming back year after year. Join us for On These intensive sessions deliver No matter your experience level, you’ll walk away with Here’s a glimpse of what awaits you at DigiMarCon: Main Conference Pass is a 1-Day in-person pass that includes: On Demand: Online access to video presentations and slide decks (1-year access) All Access Pass is a 2-Day in-person pass that includes: On Demand: Online access to video presentations and slide decks (1-year access) VIP Pass is a 2-Day in-person pass that includes: On Demand: Online access to video presentations and slide decks (1-year access) Virtual Pass is an online pass that includes: Maximize your experience at DigiMarCon by choosing a 2-Day in-person pass—two full days of keynotes, master classes, and networking await! Join hundreds of marketing, media, and advertising professionals in Arizona this November and take your skills, strategy, and network to the next level. 📅 📍 For full event details, visit: Questions? Reach our Customer Service team:",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1111237163%2F1423485612353%2F1%2Foriginal.20250902-041721?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=ee2f434b9652a850a2723a69f59af31d,06/11/2026,,06/12/2026,09:00 AM,Hyatt Regency Phoenix,122 North 2nd Street,Phoenix,AZ,85004,https://www.eventbrite.com/e/digimarcon-southwest-2026-digital-marketing-conference-exhibition-tickets-1653366005229
AMA Phoenix 2026 Spectrum Awards,"AMA Phoenix 2026 Spectrum Awards: The Spectrum of Connection Join us for an unforgettable evening at the Guests will enjoy two complimentary drink tickets and Attendees can expect elevated networking opportunities in a vibrant, creative atmosphere that reflects the spirit of innovation in our community. Whether you're there to cheer on a colleague, accept an award, or simply connect with peers, the Spectrum Awards is the can’t-miss event for anyone in marketing this year. Mark your calendar. Start your submissions",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177905321%2F224271701991%2F1%2Foriginal.20260219-041535?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.852&fp-y=0.476&s=e61ee56fab635fa1e8281a1d05914e2f,05/19/2026,06:00 PM,05/19/2026,09:00 PM,"Arizona Biltmore, LXR Hotels & Resorts",2400 East Missouri Avenue,Phoenix,AZ,85016,https://www.eventbrite.com/e/ama-phoenix-2026-spectrum-awards-tickets-1983502928654
In-Person Class: Make French Macaron with Pastry Chef (Phoenix),"Make French Macaron with Pastry Chef Be transported to the patisseries of Paris with this classic French Macaron class! This class is BYOB! Guests are also welcome to bring their own aprons to class. Masks are optional for those who are fully vaccinated. **You will receive a confirmation email from hello@cocusocial.com. If you don't receive it 24 hours after your booking, please contact us at hello@cocusocial.com",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F662659509%2F79175508931%2F1%2Foriginal.20231222-191655?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C53%2C548%2C274&s=a09a7757de8048ab57e8692ad3a4e857,Multiple dates,,,,Chef Esther's Place,(The full address will be provided in the confirmation email after purchase),Phoenix,AZ,85016,https://www.eventbrite.com/e/in-person-class-make-french-macaron-with-pastry-chef-phoenix-tickets-1096820863729
Camp360 by Fit Organics,"Join us at Camp360 by Fit Organics for a full immersion into health and wellness, starting on September 21st 2024! Camp 360 is a weekly Saturday workshop established to build rapport with attendees from various lifestyles to enhance their community involvement. The Saturday workshop will cater to the residents of Maricopa County in hopes to bring solidarity, health awareness and bridge the gap between age and social groups. Participants will be instructed on how to properly enhance physical, mental, emotional and nutritional health. The camp is designed to promote detailed health paths that will include healthy meals, physical activity and critical thinking work to establish optimal wellness. Duration of Workshop 7:30 AM (Registration) 8:00 AM – 3:00 PM · (Session 1) 8:00 AM - 10:00 AM (Ages 35+) · (Session 2) 10:30 AM – 12:30 PM (Ages 8-17) · (Session 3) 1:00 PM – 3:00 PM (Ages 18-34) Agenda All workshop sessions are 2 hours each and will consist of: · 1 hour of a classroom/conference course (Topic with instruction & attendee discussions) · 1 hour of Physical Activity (Health & Wellness Fitness) **Session 1 will be served Breakfast prior to start **Session 2 will be served Lunch TO-GO after session **Session 3 will be served Dinner TO-GO after session ***PLEASE DRESS FOR MOVEMENT WITH CLOSED TOE SHOES****",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F851879349%2F2021578237913%2F1%2Foriginal.20240917-004447?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=441902e0fa8342a4207d9e5fcbfa9cbf,Multiple dates,,,,400 E Van Buren St,400 East Van Buren Street,Phoenix,AZ,85004,https://www.eventbrite.com/e/camp360-by-fit-organics-tickets-1020977219347
"Agile and Scrum Certification Training in Phoenix, AZ","Master the best of Agile methodologies & its foundations and learn the various Agile variants, including Scrum, Kanban, XP, and their tools. Get introduced to the incredible concepts of Agile and Scrum with this beginner’s skills development course. Learn about the various Agile variants, including Scrum, Kanban, XP, and their tools. Master Agile Project Management (APM) and the 5-stage process for Agile software development before diving deep into Scrum. Agile and Scrum are two versatile methodologies that have proven highly effective in transforming businesses, catalyzing innovation, and accelerating profitable growth. Scrum is the most dominant Agile framework, with a 58 percent adoption rate across organizations globally. Understand how Agile is used in project development, including Agile estimation, planning, monitoring, tracking, and Agile metrics and tools. Gain an understanding of SAFe®, Disciplined Agile Delivery (DAD), and Large-Scale Scrum (LeSS) frameworks and get ready to take advantage of career-defining certification opportunities from global accreditation bodies like Scrum Alliance®, Scaled Agile Inc., and Scrum.org. Leading organizations globally have adopted this powerful framework to improve time-to-market, boost quality, raise employee morale, and become truly adaptive. Agile and Scrum roles are in high demand across industries. Build your Agile and Scrum skills and future-proof your job and business. There are no eligibility requirements to attend the Agile and Scrum training. Everyone is welcome in the world of Agile and Scrum. An Enterprise Learning Solutions (ELS) provider, Learning Zone Inc. creates industry-fit talents through training, coaching, and consulting by globally-acclaimed trainers. Much of Learning Zone’s repute in co-creating business value stems from: Name: Debbie Riel Email: debbie.riel@learninzone.com Phone: +1 302.251.9769",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1180542366%2F1072417588943%2F1%2Foriginal.20260324-084610?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=7b47e66f153e72bdbc6380d85ba9de82,Multiple dates,,,,"Phoenix, AZ",Regus Business Center,Phoenix,AZ,85001,https://www.eventbrite.com/e/agile-and-scrum-certification-training-in-phoenix-az-tickets-1307014769359
"Data Analytics Certification Training in Phoenix, AZ","The course syllabus is specifically designed to help learners acquire skills for setting achievable goals in the business field. Data analytics is the collection, transformation, and organization of data in order to draw conclusions, make predictions, and drive informed decision-making. Data analysis is a process for obtaining raw data and subsequently converting it into something useful for users’ decision-making. It is a process of inspecting, cleansing, transforming, and modelling data to discover useful information, inform conclusions, and assist decision-making. The Data Analyst certification course will equip you with the latest analytics tools and techniques, how to work with SQL databases and basic SQL queries, the programming languages of R and Python, raw data manipulation, the art of creating data visualizations, and how to apply statistics and predictive analytics in a business environment. To improve your data analysis skills and simplify your decisions, execute these five steps in your data analysis process: An Enterprise Learning Solutions (ELS) provider, Learning Zone Inc. creates industry-fit talents through training, coaching, and consulting by globally acclaimed trainers. Much of Learning Zone’s repute in co-creating business value stems from: Name: Debbie Riel Email: debbie.riel@learninzone.com Phone: +1 302.251.9769",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F997631323%2F1072417588943%2F1%2Foriginal.20250401-092737?w=600&auto=format%2Ccompress&q=75&sharp=10&s=f7ea5de8df9f7272febd24a086f8d000,Multiple dates,,,,"Phoenix, AZ",Regus Business Center,Phoenix,AZ,85001,https://www.eventbrite.com/e/data-analytics-certification-training-in-phoenix-az-tickets-1311997422609
Make a Cutting Board,"Make a cherry cutting board with handle & juice groove! Beginner-friendly. All tools & materials included. In this hands-on woodworking class, you’ll make your own hardwood cutting board complete with a handle cutout and juice groove. Using beautiful domestic cherry wood and a variety of Rockler tools and jigs, you’ll learn fundamental woodworking techniques to create a durable and functional piece that looks great in any kitchen. The finished board will measure approximately ¾"" x 12"" x 16"". What You’ll Do: • Learn to glue up a cutting board blank using Rockler’s Mini Deluxe Panel Clamps • Experience Rockler’s unique “Pay-It-Forward” process — the board you glue will be used in a future class, and you’ll receive a pre-glued board to continue your project • Flatten your cutting board using a drum sander • Square up the board using a table saw • Route a handle cutout using Rockler’s 4-in-1 Cutting Board Handle Routing Template and a compact router • Add a juice groove with Rockler’s Juice Groove Jig • Sand all edges, corners, and surfaces until smooth • Apply a food-safe finish (Odie’s Oil) • Install non-slip rubber feet to complete your board What’s Included: • All materials, domestic cherry hardwood, and supplies • Use of Rockler tools, jigs, and equipment • Rockler safety gear (provided at no additional charge) Important Info: • Class is beginner-friendly — no prior woodworking experience required • All safety gear and materials are included",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1178137056%2F166473302630%2F1%2Foriginal.20260222-143347?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=ad265341be5c63f35f8576c1aeee975b,Multiple dates,,,,Rockler Woodworking and Hardware - Phoenix,4626 E Thunderbird Rd Ste 110,Phoenix,AZ,85032,https://www.eventbrite.com/e/make-a-cutting-board-tickets-1977521055711
"Sharpening Chisels, Plane Irons, and Scrapers","Sharpening Chisels, Plane Irons, and Scrapers It is nearly impossible to do good work with dull tools. We will show you how to put a razor-sharp edge on your chisels and plane irons. We will also cover the proper sharpening of scrapers. Feel free to bring a chisel, plane iron and/or a scraper. By the end of the class, you will have sharp tools and the skills to sharpen more!",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1066231273%2F166473302630%2F1%2Foriginal.20250703-185517?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=5e-05&fp-y=5e-05&s=6ed5f1e21033d4f5b9c322eddd603ce2,Multiple dates,,,,Rockler Woodworking and Hardware - Phoenix,4626 E Thunderbird Rd Ste 110,Phoenix,AZ,85032,https://www.eventbrite.com/e/sharpening-chisels-plane-irons-and-scrapers-tickets-1267777760409
